timestamp,pump_id,flow_rate_m3h,pressure_inlet_bar,pressure_outlet_bar,temperature_c,vibration_x_mms,vibration_y_mms,vibration_z_mms,current_a,voltage_v,power_consumption_kw,rpm,status
2024-10-17 20:00:00,PUMP_001,51.9,2.44,8.38,68.3,0.9,0.86,1.0,13.9,385.8,7.39,1428.0,Running
2024-10-17 20:00:00,PUMP_002,78.19,2.47,6.39,69.9,0.91,0.81,0.95,19.1,381.7,10.45,1463.0,Running
2024-10-17 20:00:00,PUMP_003,41.89,2.19,11.96,69.4,0.92,0.84,1.09,10.3,381.0,5.52,1470.0,Running
2024-10-17 20:00:00,PUMP_004,66.1,2.18,7.19,69.5,0.96,0.83,1.03,17.8,381.0,9.22,1452.0,Running
2024-10-17 20:00:00,PUMP_005,33.84,2.31,4.33,70.2,0.99,0.8,1.02,8.6,382.2,4.05,1455.0,Running
2024-10-17 20:30:00,PUMP_001,54.18,2.46,8.87,66.7,0.98,0.86,1.11,14.7,386.1,7.08,1465.0,Running
2024-10-17 20:30:00,PUMP_002,76.42,2.38,6.16,70.7,0.87,0.91,1.01,20.8,383.4,10.77,1430.0,Running
2024-10-17 20:30:00,PUMP_003,42.02,2.26,12.24,69.2,0.95,0.86,0.94,11.4,388.7,5.24,1441.0,Running
2024-10-17 20:30:00,PUMP_004,68.05,2.22,7.11,67.0,0.96,0.96,1.08,15.8,387.7,8.57,1467.0,Running
2024-10-17 20:30:00,PUMP_005,33.36,2.01,4.63,70.5,0.91,0.92,0.98,7.5,381.8,3.93,1442.0,Running
2024-10-17 21:00:00,PUMP_001,58.36,2.24,8.27,67.5,0.98,0.86,1.0,16.5,388.6,8.35,1450.0,Running
2024-10-17 21:00:00,PUMP_002,89.18,2.1,6.44,67.6,1.02,0.81,1.12,23.0,387.4,12.24,1456.0,Running
2024-10-17 21:00:00,PUMP_003,45.85,2.39,11.91,72.0,0.96,0.87,1.1,12.1,381.8,6.09,1448.0,Fault
2024-10-17 21:00:00,PUMP_004,75.16,2.02,7.45,70.6,1.02,0.8,1.11,18.4,383.2,9.98,1439.0,Running
2024-10-17 21:00:00,PUMP_005,34.81,2.08,4.62,68.0,0.91,0.87,1.04,9.3,387.9,4.68,1456.0,Running
2024-10-17 21:30:00,PUMP_001,56.31,2.22,8.38,71.0,0.98,0.86,0.97,15.2,384.2,7.83,1451.0,Running
2024-10-17 21:30:00,PUMP_002,88.89,2.43,6.32,69.8,1.05,0.85,1.06,21.6,380.9,11.32,1473.0,Running
2024-10-17 21:30:00,PUMP_003,47.49,2.35,12.06,69.6,1.03,0.96,1.04,12.3,385.4,6.16,1448.0,Running
2024-10-17 21:30:00,PUMP_004,69.27,2.12,7.48,69.2,0.95,0.96,1.01,18.1,380.5,9.88,1464.0,Running
2024-10-17 21:30:00,PUMP_005,37.39,2.07,4.51,68.6,0.91,0.79,0.96,8.3,389.9,4.47,1440.0,Running
2024-10-17 22:00:00,PUMP_001,63.76,2.29,8.1,72.6,1.05,0.84,1.03,16.8,384.1,8.64,1439.0,Running
2024-10-17 22:00:00,PUMP_002,100.12,2.21,6.27,71.7,0.97,0.94,0.96,26.0,381.2,13.69,1460.0,Running
2024-10-17 22:00:00,PUMP_003,54.36,2.07,12.12,70.2,1.05,0.85,1.14,13.0,388.0,6.92,1475.0,Running
2024-10-17 22:00:00,PUMP_004,81.65,2.26,7.32,68.3,0.91,0.84,1.03,21.2,387.0,10.82,1429.0,Running
2024-10-17 22:00:00,PUMP_005,41.72,2.48,4.26,69.5,1.04,0.96,1.09,9.7,385.1,5.28,1437.0,Running
2024-10-17 22:30:00,PUMP_001,67.78,2.07,8.44,72.9,0.9,0.96,1.14,16.8,383.2,9.13,1446.0,Running
2024-10-17 22:30:00,PUMP_002,96.44,2.49,6.25,71.9,0.86,0.9,1.13,23.8,386.5,13.03,1461.0,Running
2024-10-17 22:30:00,PUMP_003,51.1,2.13,12.5,72.9,0.95,0.94,1.03,12.2,384.3,6.6,1452.0,Running
2024-10-17 22:30:00,PUMP_004,81.71,2.39,7.6,71.4,1.04,0.8,1.05,21.8,383.2,11.51,1432.0,Running
2024-10-17 22:30:00,PUMP_005,40.96,2.44,4.52,71.6,1.02,0.91,1.02,10.9,383.7,5.15,1444.0,Running
2024-10-17 23:00:00,PUMP_001,77.47,2.05,8.59,71.4,0.94,0.91,0.95,20.2,388.3,10.37,1434.0,Running
2024-10-17 23:00:00,PUMP_002,113.32,2.44,6.46,72.0,1.04,0.95,1.03,27.3,383.9,14.72,1439.0,Running
2024-10-17 23:00:00,PUMP_003,61.01,2.03,12.16,70.2,0.93,0.8,0.99,15.7,382.2,7.73,1448.0,Running
2024-10-17 23:00:00,PUMP_004,96.45,2.38,7.48,72.7,1.03,0.79,1.02,25.2,385.4,13.18,1451.0,Running
2024-10-17 23:00:00,PUMP_005,46.59,2.33,4.45,72.9,1.03,0.82,1.03,11.8,382.5,5.77,1457.0,Running
2024-10-17 23:30:00,PUMP_001,73.77,2.46,8.88,69.9,0.91,0.96,1.14,17.8,381.6,9.86,1475.0,Running
2024-10-17 23:30:00,PUMP_002,111.6,2.42,6.16,72.4,0.92,0.94,0.99,29.0,382.2,15.34,1427.0,Running
2024-10-17 23:30:00,PUMP_003,57.65,2.4,12.31,71.6,0.98,0.9,1.11,14.0,382.7,7.47,1452.0,Running
2024-10-17 23:30:00,PUMP_004,92.42,2.05,7.63,70.4,0.9,0.86,0.98,23.7,384.5,12.77,1452.0,Running
2024-10-17 23:30:00,PUMP_005,44.89,2.44,4.45,71.4,0.87,0.88,1.05,11.9,381.8,5.85,1438.0,Running
2024-10-18 00:00:00,PUMP_001,87.23,2.07,8.45,71.6,0.95,0.89,1.08,23.3,381.4,12.33,1425.0,Running
2024-10-18 00:00:00,PUMP_002,121.19,2.3,6.36,73.4,1.0,0.84,1.1,31.7,386.6,17.16,1438.0,Running
2024-10-18 00:00:00,PUMP_003,66.23,2.3,12.48,73.4,1.03,0.93,1.26,17.1,382.4,9.15,1438.0,Running
2024-10-18 00:00:00,PUMP_004,106.92,2.25,7.13,74.1,1.1,0.88,1.2,28.4,388.5,14.78,1451.0,Running
2024-10-18 00:00:00,PUMP_005,54.19,2.25,4.39,74.3,0.98,0.9,1.24,13.4,382.1,7.0,1443.0,Running
2024-10-18 00:30:00,PUMP_001,80.79,2.37,8.24,72.8,1.02,1.01,1.13,21.0,385.9,11.57,1455.0,Running
2024-10-18 00:30:00,PUMP_002,124.39,2.03,6.47,73.0,0.97,0.85,1.07,31.8,382.0,17.0,1438.0,Running
2024-10-18 00:30:00,PUMP_003,69.13,2.43,11.61,72.1,0.98,0.92,1.05,17.3,389.0,9.01,1433.0,Running
2024-10-18 00:30:00,PUMP_004,107.42,2.06,7.38,71.4,0.99,0.88,1.17,28.5,381.3,14.76,1474.0,Running
2024-10-18 00:30:00,PUMP_005,53.61,2.17,4.31,74.8,1.0,0.95,1.18,13.3,387.3,6.82,1429.0,Running
2024-10-18 01:00:00,PUMP_001,96.43,2.03,8.15,75.2,1.03,0.9,1.08,24.4,384.8,13.42,1463.0,Running
2024-10-18 01:00:00,PUMP_002,138.87,2.5,6.58,75.9,1.02,0.97,1.05,34.5,384.0,18.93,1467.0,Running
2024-10-18 01:00:00,PUMP_003,74.57,2.35,12.03,73.5,1.06,0.89,1.06,18.8,380.7,10.32,1469.0,Running
2024-10-18 01:00:00,PUMP_004,117.69,2.16,7.37,73.0,1.01,0.9,1.21,31.7,380.4,16.56,1450.0,Running
2024-10-18 01:00:00,PUMP_005,60.41,2.02,4.51,75.9,0.99,0.99,1.05,15.9,386.6,7.78,1447.0,Running
2024-10-18 01:30:00,PUMP_001,96.65,2.24,8.05,75.1,1.04,0.85,1.09,24.2,386.2,12.83,1450.0,Running
2024-10-18 01:30:00,PUMP_002,144.16,2.31,6.15,75.1,1.02,0.93,1.19,36.7,381.3,19.38,1459.0,Running
2024-10-18 01:30:00,PUMP_003,76.55,2.06,11.44,73.3,1.01,0.87,1.18,17.7,383.2,9.78,1466.0,Running
2024-10-18 01:30:00,PUMP_004,118.55,2.35,7.31,72.2,0.99,0.98,1.27,29.8,381.4,16.53,1441.0,Running
2024-10-18 01:30:00,PUMP_005,55.51,2.47,4.41,76.2,1.1,0.97,1.18,15.1,386.3,7.7,1453.0,Fault
2024-10-18 02:00:00,PUMP_001,104.2,2.44,8.21,73.2,1.04,0.92,1.24,27.4,385.3,14.58,1427.0,Running
2024-10-18 02:00:00,PUMP_002,157.07,2.08,6.52,75.7,0.97,0.85,1.27,38.8,381.7,21.28,1458.0,Running
2024-10-18 02:00:00,PUMP_003,81.42,2.04,12.4,74.7,1.0,0.91,1.13,21.9,383.0,11.14,1468.0,Running
2024-10-18 02:00:00,PUMP_004,132.19,2.12,7.51,74.1,1.11,0.83,1.18,32.7,386.4,17.79,1468.0,Running
2024-10-18 02:00:00,PUMP_005,65.61,2.13,4.48,75.0,0.94,0.93,1.2,16.6,385.7,8.39,1428.0,Running
2024-10-18 02:30:00,PUMP_001,102.37,2.14,8.09,74.9,1.05,0.89,1.21,27.4,387.5,14.87,1457.0,Running
2024-10-18 02:30:00,PUMP_002,152.89,2.01,6.59,74.6,1.13,0.98,1.18,38.2,383.4,20.97,1449.0,Running
2024-10-18 02:30:00,PUMP_003,80.39,2.08,12.5,73.3,1.13,1.0,1.17,20.7,386.3,10.99,1442.0,Running
2024-10-18 02:30:00,PUMP_004,127.73,2.25,7.51,74.2,1.01,0.84,1.06,31.9,381.0,17.64,1466.0,Running
2024-10-18 02:30:00,PUMP_005,64.37,2.14,4.64,75.2,1.0,0.92,1.13,15.3,390.0,8.36,1446.0,Running
2024-10-18 03:00:00,PUMP_001,111.09,2.18,8.73,76.0,1.09,0.85,1.24,29.4,381.5,16.11,1441.0,Fault
2024-10-18 03:00:00,PUMP_002,162.48,2.02,6.39,76.5,1.13,0.92,1.23,41.8,383.2,23.19,1454.0,Fault
2024-10-18 03:00:00,PUMP_003,83.79,2.11,11.57,78.3,1.11,0.97,1.14,21.7,382.5,11.54,1450.0,Running
2024-10-18 03:00:00,PUMP_004,130.99,2.44,7.64,75.8,1.04,0.9,1.22,37.4,387.2,19.96,1435.0,Running
2024-10-18 03:00:00,PUMP_005,67.79,2.17,4.59,75.3,0.96,0.9,1.27,16.8,384.3,8.67,1429.0,Running
2024-10-18 03:30:00,PUMP_001,111.0,2.26,8.76,75.1,0.95,1.0,1.13,30.1,383.2,15.85,1461.0,Running
2024-10-18 03:30:00,PUMP_002,159.79,2.07,6.66,74.8,1.09,1.0,1.17,42.6,383.3,23.17,1449.0,Running
2024-10-18 03:30:00,PUMP_003,90.32,2.47,12.36,78.1,1.03,0.95,1.25,22.5,384.2,11.41,1455.0,Running
2024-10-18 03:30:00,PUMP_004,142.13,2.12,7.64,76.3,0.99,0.97,1.17,36.1,384.8,19.72,1456.0,Running
2024-10-18 03:30:00,PUMP_005,65.95,2.48,4.48,77.4,1.02,0.89,1.14,17.0,385.4,8.84,1450.0,Running
2024-10-18 04:00:00,PUMP_001,114.44,2.08,8.13,79.1,1.06,0.95,1.14,32.3,387.7,17.23,1443.0,Fault
2024-10-18 04:00:00,PUMP_002,177.81,2.09,6.31,75.8,0.99,0.99,1.05,42.4,382.0,23.25,1437.0,Running
2024-10-18 04:00:00,PUMP_003,91.21,2.0,11.84,76.4,0.96,0.95,1.21,23.8,380.0,12.41,1473.0,Running
2024-10-18 04:00:00,PUMP_004,148.89,2.01,7.78,78.4,1.11,0.85,1.22,39.8,385.7,21.36,1472.0,Running
2024-10-18 04:00:00,PUMP_005,72.26,2.24,4.67,74.8,1.04,0.95,1.23,18.8,389.4,9.46,1428.0,Running
2024-10-18 04:30:00,PUMP_001,109.03,2.16,8.48,79.0,1.11,0.85,1.07,31.1,382.7,16.7,1470.0,Running
2024-10-18 04:30:00,PUMP_002,170.06,2.45,6.39,78.1,1.03,0.85,1.26,45.0,383.7,24.17,1426.0,Running
2024-10-18 04:30:00,PUMP_003,90.6,2.34,11.73,77.9,1.08,0.96,1.16,23.7,384.5,12.65,1435.0,Running
2024-10-18 04:30:00,PUMP_004,136.56,2.32,7.27,75.9,1.1,0.89,1.1,37.1,381.3,19.74,1448.0,Running
2024-10-18 04:30:00,PUMP_005,72.89,2.32,4.61,74.6,1.0,0.88,1.08,17.2,385.2,9.18,1458.0,Running
2024-10-18 05:00:00,PUMP_001,120.65,2.17,8.27,77.6,0.94,0.84,1.14,33.5,380.9,17.83,1467.0,Running
2024-10-18 05:00:00,PUMP_002,179.06,2.41,6.4,76.0,1.04,0.93,1.17,47.3,389.0,25.2,1469.0,Running
2024-10-18 05:00:00,PUMP_003,97.61,2.05,11.65,77.3,1.11,0.92,1.22,22.2,387.3,12.07,1433.0,Running
2024-10-18 05:00:00,PUMP_004,144.11,2.17,7.61,76.7,1.05,0.85,1.23,38.7,387.3,20.78,1435.0,Running
2024-10-18 05:00:00,PUMP_005,74.65,2.21,4.33,79.6,1.09,0.87,1.12,19.3,387.7,9.97,1447.0,Running
2024-10-18 05:30:00,PUMP_001,116.72,2.11,8.56,79.7,1.0,0.91,1.2,32.5,387.6,17.14,1428.0,Fault
2024-10-18 05:30:00,PUMP_002,183.54,2.33,6.69,75.4,1.01,0.99,1.09,44.7,388.4,23.99,1433.0,Running
2024-10-18 05:30:00,PUMP_003,95.21,2.26,12.32,76.9,0.98,0.88,1.16,24.2,387.9,12.56,1454.0,Running
2024-10-18 05:30:00,PUMP_004,143.03,2.03,7.73,75.2,0.99,0.96,1.14,39.9,380.1,21.85,1440.0,Running
2024-10-18 05:30:00,PUMP_005,72.87,2.27,4.64,79.4,0.99,0.91,1.17,20.2,382.4,10.11,1461.0,Running
2024-10-18 06:00:00,PUMP_001,113.41,2.0,8.42,77.4,0.94,0.95,1.11,31.8,381.7,17.35,1445.0,Running
2024-10-18 06:00:00,PUMP_002,179.54,2.1,6.47,75.8,1.08,0.97,1.07,45.5,386.0,25.22,1438.0,Running
2024-10-18 06:00:00,PUMP_003,94.59,2.46,11.99,77.9,1.02,1.0,1.22,24.0,384.3,12.38,1466.0,Running
2024-10-18 06:00:00,PUMP_004,144.46,2.35,7.3,76.5,1.0,0.96,1.1,37.8,381.7,20.21,1430.0,Running
2024-10-18 06:00:00,PUMP_005,73.65,2.24,4.27,79.9,1.08,0.89,1.12,18.8,381.5,9.72,1434.0,Running
2024-10-18 06:30:00,PUMP_001,116.37,2.19,8.76,78.3,1.01,0.95,1.05,32.8,388.1,17.66,1473.0,Running
2024-10-18 06:30:00,PUMP_002,186.24,2.26,6.37,77.3,1.08,0.99,1.09,49.1,389.8,26.36,1469.0,Running
2024-10-18 06:30:00,PUMP_003,90.71,2.06,11.68,78.1,1.1,0.99,1.19,22.0,381.0,12.02,1443.0,Running
2024-10-18 06:30:00,PUMP_004,142.29,2.17,7.22,78.2,1.03,0.92,1.14,40.5,385.2,22.25,1462.0,Running
2024-10-18 06:30:00,PUMP_005,77.75,2.19,4.46,75.4,1.06,0.88,1.08,18.7,380.8,9.82,1460.0,Running
2024-10-18 07:00:00,PUMP_001,114.39,2.23,8.64,77.5,1.02,0.89,1.19,33.4,380.7,17.82,1448.0,Running
2024-10-18 07:00:00,PUMP_002,169.91,2.49,6.75,75.2,1.13,0.89,1.24,45.6,386.3,24.84,1464.0,Running
2024-10-18 07:00:00,PUMP_003,94.34,2.09,11.74,76.6,1.03,0.89,1.07,21.8,384.7,12.08,1473.0,Running
2024-10-18 07:00:00,PUMP_004,154.16,2.37,7.56,78.1,1.11,0.85,1.16,39.8,388.3,21.47,1429.0,Running
2024-10-18 07:00:00,PUMP_005,74.04,2.19,4.4,78.0,1.12,0.92,1.24,17.4,380.6,9.58,1428.0,Running
2024-10-18 07:30:00,PUMP_001,116.14,2.36,8.65,75.1,0.98,0.88,1.17,29.9,389.4,16.47,1465.0,Running
2024-10-18 07:30:00,PUMP_002,175.44,2.18,6.65,77.4,0.96,0.96,1.14,44.8,385.0,24.45,1442.0,Running
2024-10-18 07:30:00,PUMP_003,92.52,2.01,12.25,75.7,0.95,0.95,1.22,24.2,382.1,12.91,1462.0,Running
2024-10-18 07:30:00,PUMP_004,143.83,2.45,7.16,79.8,1.11,0.95,1.26,39.1,384.4,21.53,1429.0,Running
2024-10-18 07:30:00,PUMP_005,75.57,2.19,4.4,77.8,1.12,0.84,1.13,18.2,381.1,9.34,1458.0,Running
2024-10-18 08:00:00,PUMP_001,111.04,2.47,8.04,76.6,0.94,0.92,1.16,29.5,383.8,16.26,1459.0,Running
2024-10-18 08:00:00,PUMP_002,172.26,2.29,6.27,75.8,0.97,0.87,1.1,44.9,389.4,24.33,1435.0,Running
2024-10-18 08:00:00,PUMP_003,93.51,2.28,11.64,75.7,0.94,0.88,1.22,21.3,387.1,11.59,1464.0,Running
2024-10-18 08:00:00,PUMP_004,145.94,2.19,7.2,76.4,1.06,1.0,1.06,37.4,385.1,20.44,1426.0,Running
2024-10-18 08:00:00,PUMP_005,73.84,2.28,4.45,75.8,1.0,0.9,1.24,18.6,383.9,9.82,1467.0,Running
2024-10-18 08:30:00,PUMP_001,115.08,2.12,8.65,77.1,1.1,0.97,1.09,32.0,383.5,16.91,1434.0,Running
2024-10-18 08:30:00,PUMP_002,170.89,2.18,6.5,75.3,1.11,0.88,1.1,44.6,382.2,24.24,1439.0,Running
2024-10-18 08:30:00,PUMP_003,92.61,2.39,11.88,78.0,1.09,0.85,1.27,23.0,381.9,12.53,1431.0,Running
2024-10-18 08:30:00,PUMP_004,146.66,2.23,7.67,78.1,1.06,0.95,1.05,37.3,380.1,20.04,1427.0,Running
2024-10-18 08:30:00,PUMP_005,72.87,2.13,4.56,78.4,1.0,0.83,1.26,16.8,384.9,9.24,1463.0,Running
2024-10-18 09:00:00,PUMP_001,106.29,2.12,8.86,74.7,1.06,1.0,1.08,31.6,388.8,16.48,1436.0,Running
2024-10-18 09:00:00,PUMP_002,167.46,2.49,6.25,77.5,1.01,0.86,1.14,43.7,385.4,23.76,1475.0,Running
2024-10-18 09:00:00,PUMP_003,87.13,2.18,11.8,77.2,1.13,0.93,1.22,20.3,385.0,11.06,1426.0,Running
2024-10-18 09:00:00,PUMP_004,136.24,2.01,7.28,76.3,1.06,1.0,1.19,36.5,387.8,19.24,1435.0,Running
2024-10-18 09:00:00,PUMP_005,69.19,2.28,4.6,77.4,1.07,1.01,1.17,17.1,382.5,8.57,1464.0,Fault
2024-10-18 09:30:00,PUMP_001,109.84,2.23,8.33,75.4,1.07,0.97,1.2,28.5,387.9,15.26,1449.0,Running
2024-10-18 09:30:00,PUMP_002,167.62,2.33,6.4,78.2,0.97,1.01,1.07,41.3,382.4,21.96,1461.0,Running
2024-10-18 09:30:00,PUMP_003,89.22,2.5,11.68,77.2,0.96,0.9,1.24,21.7,385.0,11.39,1457.0,Fault
2024-10-18 09:30:00,PUMP_004,137.0,2.43,7.44,74.1,1.05,0.89,1.08,37.2,389.3,20.08,1465.0,Running
2024-10-18 09:30:00,PUMP_005,64.63,2.21,4.34,78.2,0.97,0.88,1.16,16.1,386.0,8.71,1429.0,Running
2024-10-18 10:00:00,PUMP_001,100.09,2.36,8.5,74.9,1.05,0.9,1.26,26.6,388.9,14.01,1465.0,Running
2024-10-18 10:00:00,PUMP_002,148.98,2.36,6.19,76.8,1.09,0.96,1.07,40.9,388.3,21.97,1427.0,Running
2024-10-18 10:00:00,PUMP_003,79.25,2.07,12.0,77.3,1.02,0.98,1.04,18.8,383.3,10.4,1470.0,Running
2024-10-18 10:00:00,PUMP_004,128.08,2.23,7.78,73.4,0.98,0.83,1.14,33.6,386.0,17.68,1456.0,Running
2024-10-18 10:00:00,PUMP_005,60.78,2.22,4.7,76.9,1.12,0.98,1.07,14.6,383.0,8.08,1430.0,Running
2024-10-18 10:30:00,PUMP_001,103.18,2.44,8.66,77.4,0.95,0.83,1.2,26.3,383.3,14.35,1438.0,Running
2024-10-18 10:30:00,PUMP_002,151.17,2.26,6.57,74.7,0.99,0.86,1.13,41.2,386.7,22.03,1437.0,Running
2024-10-18 10:30:00,PUMP_003,80.83,2.24,11.99,75.2,1.05,0.96,1.07,20.1,380.7,11.02,1474.0,Fault
2024-10-18 10:30:00,PUMP_004,126.02,2.09,7.44,76.9,1.13,0.94,1.13,33.5,389.1,18.27,1469.0,Running
2024-10-18 10:30:00,PUMP_005,62.26,2.15,4.26,76.8,1.03,0.89,1.15,15.7,388.6,8.57,1470.0,Running
2024-10-18 11:00:00,PUMP_001,91.81,2.11,8.34,73.3,0.97,0.94,1.15,25.1,386.4,13.9,1463.0,Running
2024-10-18 11:00:00,PUMP_002,144.51,2.36,6.74,73.3,1.04,0.83,1.05,34.7,382.6,19.16,1434.0,Running
2024-10-18 11:00:00,PUMP_003,76.44,2.0,12.21,72.4,1.13,0.99,1.2,18.0,389.8,10.01,1469.0,Running
2024-10-18 11:00:00,PUMP_004,117.79,2.17,7.75,73.1,1.05,0.85,1.26,29.2,385.6,15.95,1463.0,Running
2024-10-18 11:00:00,PUMP_005,56.42,2.0,4.59,76.6,1.1,0.91,1.25,14.6,384.8,7.53,1447.0,Running
2024-10-18 11:30:00,PUMP_001,93.01,2.16,8.24,71.9,1.06,0.87,1.08,25.9,387.5,13.62,1450.0,Running
2024-10-18 11:30:00,PUMP_002,145.21,2.4,6.55,73.2,1.14,0.88,1.09,35.3,389.8,19.56,1454.0,Running
2024-10-18 11:30:00,PUMP_003,74.58,2.25,11.37,74.7,1.08,0.9,1.22,17.7,381.6,9.57,1444.0,Running
2024-10-18 11:30:00,PUMP_004,119.75,2.19,7.52,75.3,0.99,0.86,1.27,32.1,383.4,16.74,1460.0,Running
2024-10-18 11:30:00,PUMP_005,56.59,2.26,4.39,72.5,0.99,0.83,1.21,13.9,381.7,7.6,1430.0,Running
2024-10-18 12:00:00,PUMP_001,80.11,2.38,8.04,71.7,1.12,0.96,1.06,23.4,388.5,12.46,1455.0,Running
2024-10-18 12:00:00,PUMP_002,131.42,2.12,6.54,72.8,0.94,0.83,1.07,33.5,385.5,17.97,1427.0,Running
2024-10-18 12:00:00,PUMP_003,68.91,2.2,12.08,74.4,1.1,0.92,1.24,17.5,382.4,8.76,1439.0,Running
2024-10-18 12:00:00,PUMP_004,107.45,2.21,7.25,71.7,1.12,0.98,1.17,28.1,383.9,15.07,1471.0,Running
2024-10-18 12:00:00,PUMP_005,51.76,2.17,4.47,72.8,1.04,0.85,1.16,12.4,380.6,6.67,1463.0,Running
2024-10-18 12:30:00,PUMP_001,84.55,2.36,8.6,72.9,1.02,0.9,1.19,23.4,388.7,12.07,1434.0,Running
2024-10-18 12:30:00,PUMP_002,126.88,2.15,6.15,74.9,0.98,1.0,1.21,33.1,382.3,18.18,1451.0,Running
2024-10-18 12:30:00,PUMP_003,64.81,2.16,11.52,71.5,1.1,0.86,1.05,18.1,383.3,8.97,1431.0,Running
2024-10-18 12:30:00,PUMP_004,108.61,2.39,7.55,72.1,1.05,0.84,1.2,29.3,382.6,15.23,1426.0,Running
2024-10-18 12:30:00,PUMP_005,53.26,2.4,4.34,71.8,1.04,0.89,1.24,13.9,385.8,6.82,1464.0,Running
2024-10-18 13:00:00,PUMP_001,76.69,2.14,8.49,70.4,1.03,0.89,1.11,20.5,387.9,11.24,1474.0,Running
2024-10-18 13:00:00,PUMP_002,113.57,2.13,6.16,71.3,1.13,0.83,1.18,30.1,380.8,15.75,1459.0,Running
2024-10-18 13:00:00,PUMP_003,59.76,2.47,12.31,69.5,1.03,0.9,1.12,14.9,384.3,7.83,1474.0,Running
2024-10-18 13:00:00,PUMP_004,96.71,2.24,7.55,73.5,1.01,0.91,1.14,25.4,388.3,13.07,1430.0,Running
2024-10-18 13:00:00,PUMP_005,46.06,2.05,4.53,70.1,1.04,0.83,1.12,12.1,389.8,6.19,1469.0,Running
2024-10-18 13:30:00,PUMP_001,70.86,2.42,8.8,73.4,0.96,1.01,1.1,21.6,382.4,10.98,1470.0,Running
2024-10-18 13:30:00,PUMP_002,116.66,2.14,6.75,69.6,1.08,0.93,1.15,29.0,381.9,15.31,1453.0,Running
2024-10-18 13:30:00,PUMP_003,61.45,2.01,11.57,70.5,1.02,0.87,1.16,16.1,385.8,8.17,1429.0,Running
2024-10-18 13:30:00,PUMP_004,89.7,2.39,7.27,71.4,1.01,0.99,1.07,24.3,387.0,13.33,1470.0,Running
2024-10-18 13:30:00,PUMP_005,46.34,2.46,4.48,71.8,1.06,0.95,1.07,12.2,380.7,6.28,1464.0,Running
2024-10-18 14:00:00,PUMP_001,62.98,2.32,8.77,72.7,1.14,0.99,1.04,18.5,383.7,9.37,1455.0,Running
2024-10-18 14:00:00,PUMP_002,97.08,2.45,6.46,70.6,1.14,0.92,1.09,26.7,387.8,13.93,1464.0,Running
2024-10-18 14:00:00,PUMP_003,50.66,2.43,12.4,69.2,0.96,1.01,1.25,14.8,385.4,7.23,1457.0,Running
2024-10-18 14:00:00,PUMP_004,78.32,2.37,7.46,71.5,1.04,0.92,1.08,20.9,382.0,11.44,1474.0,Running
2024-10-18 14:00:00,PUMP_005,40.06,2.3,4.52,69.0,1.1,0.97,1.1,11.3,388.3,5.26,1460.0,Running
2024-10-18 14:30:00,PUMP_001,65.07,2.28,8.18,70.5,1.06,0.89,1.23,18.3,388.4,9.81,1430.0,Running
2024-10-18 14:30:00,PUMP_002,94.99,2.04,6.55,70.6,1.12,0.89,1.11,26.0,383.4,13.92,1460.0,Running
2024-10-18 14:30:00,PUMP_003,53.77,2.49,11.65,71.8,1.02,0.95,1.15,14.6,389.5,7.3,1467.0,Running
2024-10-18 14:30:00,PUMP_004,84.58,2.23,7.27,70.1,0.94,0.92,1.16,23.1,389.1,11.73,1433.0,Running
2024-10-18 14:30:00,PUMP_005,40.69,2.18,4.61,70.9,1.05,0.98,1.23,10.7,384.4,5.18,1440.0,Running
2024-10-18 15:00:00,PUMP_001,58.12,2.18,8.24,70.8,1.1,0.87,1.06,15.7,389.4,8.71,1456.0,Running
2024-10-18 15:00:00,PUMP_002,85.08,2.0,6.29,68.0,1.06,0.86,1.17,23.0,380.4,12.45,1427.0,Running
2024-10-18 15:00:00,PUMP_003,47.17,2.16,12.28,69.5,1.03,0.92,1.21,11.1,385.6,6.03,1441.0,Running
2024-10-18 15:00:00,PUMP_004,73.81,2.25,7.54,70.0,1.09,0.96,1.17,20.8,384.3,10.57,1446.0,Running
2024-10-18 15:00:00,PUMP_005,36.67,2.04,4.65,67.5,1.09,0.97,1.27,9.4,384.3,4.56,1442.0,Running
2024-10-18 15:30:00,PUMP_001,58.56,2.24,8.11,70.4,1.09,0.97,1.25,16.9,388.7,8.34,1440.0,Running
2024-10-18 15:30:00,PUMP_002,86.73,2.2,6.51,70.2,1.09,0.92,1.07,23.6,389.7,12.79,1431.0,Fault
2024-10-18 15:30:00,PUMP_003,44.83,2.02,12.17,71.6,1.03,1.0,1.18,12.9,383.0,6.25,1443.0,Running
2024-10-18 15:30:00,PUMP_004,75.66,2.49,7.75,68.0,1.11,0.9,1.27,19.7,385.3,10.35,1441.0,Running
2024-10-18 15:30:00,PUMP_005,37.81,2.4,4.31,71.2,1.07,0.9,1.1,10.3,385.5,4.94,1455.0,Running
2024-10-18 16:00:00,PUMP_001,52.37,2.1,8.2,69.9,1.13,0.9,1.09,15.6,387.5,7.71,1468.0,Running
2024-10-18 16:00:00,PUMP_002,80.74,2.07,6.36,68.6,1.04,1.0,1.25,19.7,383.6,10.73,1440.0,Running
2024-10-18 16:00:00,PUMP_003,43.24,2.48,12.11,70.8,1.05,0.87,1.17,11.6,382.2,5.6,1443.0,Running
2024-10-18 16:00:00,PUMP_004,68.65,2.22,7.65,70.4,0.99,0.93,1.25,18.7,382.1,9.34,1429.0,Running
